"GEO_ID","id",
"CP03_2018to2016_004SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed",
"CP03_2018to2016_005SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed",
"CP03_2018to2016_006SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces",
"CP03_2018to2016_007SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force",
"CP03_2018to2016_008SS","Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force",
"CP03_2018to2016_009SS","Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate",
"CP03_2018to2016_010SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over",
"CP03_2018to2016_011SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force",
"CP03_2018to2016_012SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force",
"CP03_2018to2016_013SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed",
"CP03_2018to2016_014SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years",
"CP03_2018to2016_015SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force",
"CP03_2018to2016_016SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years",
"CP03_2018to2016_017SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force",
"CP03_2018to2016_018SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over",
"CP03_2018to2016_019SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",
"CP03_2018to2016_020SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",
"CP03_2018to2016_021SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)",
"CP03_2018to2016_022SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked",
"CP03_2018to2016_023SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means",
"CP03_2018to2016_024SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked at home",
"CP03_2018to2016_025SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)",
"CP03_2018to2016_026SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over",
"CP03_2018to2016_027SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",
"CP03_2018to2016_028SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations",
"CP03_2018to2016_029SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations",
"CP03_2018to2016_030SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",
"CP03_2018to2016_031SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",
"CP03_2018to2016_032SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over",
"CP03_2018to2016_033SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",
"CP03_2018to2016_034SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Construction",
"CP03_2018to2016_035SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing",
"CP03_2018to2016_036SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade",
"CP03_2018to2016_037SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade",
"CP03_2018to2016_038SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",
"CP03_2018to2016_039SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Information",
"CP03_2018to2016_040SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",
"CP03_2018to2016_041SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",
"CP03_2018to2016_042SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",
"CP03_2018to2016_043SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",
"CP03_2018to2016_044SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",
"CP03_2018to2016_045SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration",
"CP03_2018to2016_046SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over",
"CP03_2018to2016_047SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers",
"CP03_2018to2016_048SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers",
"CP03_2018to2016_049SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers",
"CP03_2018to2016_050SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers",
"CP03_2018to2016_051SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households",
"CP03_2018to2016_052SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",
"CP03_2018to2016_053SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999",
"CP03_2018to2016_054SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999",
"CP03_2018to2016_055SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999",
"CP03_2018to2016_056SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999",
"CP03_2018to2016_057SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999",
"CP03_2018to2016_058SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999",
"CP03_2018to2016_059SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999",
"CP03_2018to2016_060SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999",
"CP03_2018to2016_061SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more",
"CP03_2018to2016_062SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars)",
"CP03_2018to2016_063SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars)",
"CP03_2018to2016_064SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings",
"CP03_2018to2016_065SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars)",
"CP03_2018to2016_066SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security",
"CP03_2018to2016_067SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars)",
"CP03_2018to2016_068SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income",
"CP03_2018to2016_069SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars)",
"CP03_2018to2016_070SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income",
"CP03_2018to2016_071SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)",
"CP03_2018to2016_072SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income",
"CP03_2018to2016_073SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars)",
"CP03_2018to2016_074SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months",
"CP03_2018to2016_075SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families",
"CP03_2018to2016_076SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000",
"CP03_2018to2016_077SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999",
"CP03_2018to2016_078SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999",
"CP03_2018to2016_079SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999",
"CP03_2018to2016_080SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999",
"CP03_2018to2016_081SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999",
"CP03_2018to2016_082SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999",
"CP03_2018to2016_083SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999",
"CP03_2018to2016_084SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999",
"CP03_2018to2016_085SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more",
"CP03_2018to2016_086SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars)",
"CP03_2018to2016_087SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars)",
"CP03_2018to2016_088SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)",
"CP03_2018to2016_089SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households",
"CP03_2018to2016_090SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars)",
"CP03_2018to2016_091SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars)",
"CP03_2018to2016_092SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for workers (dollars)",
"CP03_2018to2016_093SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for male full-time, year-round workers (dollars)",
"CP03_2018to2016_094SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median earnings for female full-time, year-round workers (dollars)",
"CP03_2018to2016_095SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population",
"CP03_2018to2016_096SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage",
"CP03_2018to2016_097SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance",
"CP03_2018to2016_098SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage",
"CP03_2018to2016_099SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage",
"CP03_2018to2016_100SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years",
"CP03_2018to2016_101SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage",
"CP03_2018to2016_102SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years",
"CP03_2018to2016_103SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force",
"CP03_2018to2016_104SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed",
"CP03_2018to2016_105SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage",
"CP03_2018to2016_106SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance",
"CP03_2018to2016_107SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage",
"CP03_2018to2016_108SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage",
"CP03_2018to2016_109SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed",
"CP03_2018to2016_110SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage",
"CP03_2018to2016_111SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance",
"CP03_2018to2016_112SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage",
"CP03_2018to2016_113SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage",
"CP03_2018to2016_114SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force",
"CP03_2018to2016_115SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage",
"CP03_2018to2016_116SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance",
"CP03_2018to2016_117SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage",
"CP03_2018to2016_118SS","Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage",
"CP03_2018to2016_119SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families",
"CP03_2018to2016_120SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years",
"CP03_2018to2016_121SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only",
"CP03_2018to2016_122SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families",
"CP03_2018to2016_123SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children of the householder under 18 years",
"CP03_2018to2016_124SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Married couple families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only",
"CP03_2018to2016_125SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present",
"CP03_2018to2016_126SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children of the householder under 18 years",
"CP03_2018to2016_127SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Families with female householder, no husband present!!With related children of the householder under 18 years!!With related children of the householder under 5 years only",
"CP03_2018to2016_128SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people",
"CP03_2018to2016_129SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years",
"CP03_2018to2016_130SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years",
"CP03_2018to2016_131SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years",
"CP03_2018to2016_132SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years",
"CP03_2018to2016_133SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over",
"CP03_2018to2016_134SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years",
"CP03_2018to2016_135SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over",
"CP03_2018to2016_136SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!People in families",
"CP03_2018to2016_137SS","Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!Unrelated individuals 15 years and over",
"CP03_2018to2017_001SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over",
"CP03_2018to2017_002SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force",
"CP03_2018to2017_003SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force",
"CP03_2018to2017_004SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed",
"CP03_2018to2017_005SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed",
"CP03_2018to2017_006SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces",
"CP03_2018to2017_007SS","Statistical Significance!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force",
"CP03_2018to2017_008SS","Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force",
"CP03_2018to2017_009SS","Statistical Significance!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate",
"CP03_2018to2017_010SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over",
"CP03_2018to2017_011SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force",
"CP03_2018to2017_012SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force",
"CP03_2018to2017_013SS","Statistical Significance!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed",
"CP03_2018to2017_014SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years",
"CP03_2018to2017_015SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force",
"CP03_2018to2017_016SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years",
"CP03_2018to2017_017SS","Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force",
"CP03_2018to2017_018SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over",
"CP03_2018to2017_019SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone",
"CP03_2018to2017_020SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled",
"CP03_2018to2017_021SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)",
"CP03_2018to2017_022SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked",
"CP03_2018to2017_023SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means",
"CP03_2018to2017_024SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked at home",
"CP03_2018to2017_025SS","Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)",
"CP03_2018to2017_026SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over",
"CP03_2018to2017_027SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",
"CP03_2018to2017_028SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations",
"CP03_2018to2017_029SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations",
"CP03_2018to2017_030SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",
"CP03_2018to2017_031SS","Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",
"CP03_2018to2017_032SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over",
"CP03_2018to2017_033SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining",
"CP03_2018to2017_034SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Construction",
"CP03_2018to2017_035SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing",
"CP03_2018to2017_036SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade",
"CP03_2018to2017_037SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade",
"CP03_2018to2017_038SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities",
"CP03_2018to2017_039SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Information",
"CP03_2018to2017_040SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing",
"CP03_2018to2017_041SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services",
"CP03_2018to2017_042SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance",
"CP03_2018to2017_043SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services",
"CP03_2018to2017_044SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration",
"CP03_2018to2017_045SS","Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration",
"CP03_2018to2017_046SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over",
"CP03_2018to2017_047SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers",
"CP03_2018to2017_048SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers",
"CP03_2018to2017_049SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers",
"CP03_2018to2017_050SS","Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers",
"CP03_2018to2017_051SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households",
"CP03_2018to2017_052SS","Statistical Significance!!INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000",
